product_name,product_url,product_brand,product_image_url,product_image_type,product_image_name,product_code,product_description,product_unit_price,product_currency,product_discount_percentage,product_total_orders,product_stock_quantity,product_total_ratings,product_overall_stars,category_name
Combo 3 Steamcake,https://breadtalkvietnam.com/combo-3-steamcake/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2025/05/Combo-3-Steamcake.png,1,Combo 3 Steamcake,BR-CA-041,"Combo 3 Steamcake là sự kết hợp hoàn hảo giữa hương vị kem tươi ngọt ngào và lớp phủ hạt giòn rụm, mang đến một trải nghiệm ẩm thực độc đáo. Với sự kết hợp của các hương liệu đặc biệt như sô cô la đen đậm đà và caramel cổ điển trong bánh, món tráng miệng này chắc chắn sẽ làm say đắm mọi khẩu vị.

Không chỉ đơn thuần là một món bánh ngọt truyền thống thông thường, Combo 3 Steamcake còn mang đến cho bạn những trải nghiệm độc đáo của ẩm thực. Với sự kết hợp hoàn hảo giữa các hương liệu kem tươi ngọt ngào và lớp phủ hạt giòn rụm bên ngoài, chiếc bánh này sẽ khiến bất kỳ ai thưởng thức đều phải trầm trồ.

Combo 3 Steamcake có nhiều lựa chọn đa dạng để phù hợp với khẩu vị của từng người. Với hương sô cô la đen đậm đà và caramel cổ điển trong bánh, bạn có thể thoải mái điều chỉnh lượng đường tùy theo sở thích cá nhân. Hoặc nếu muốn thêm một chút giòn tan cho chiếc bánh ngọt này, bạn chỉ cần rắc một ít hạt hạnh nhân hoặc hạt phỉ lên trên.

Không chỉ vậy, Combo 3 Steamcake còn chứa nhiều chất dinh dưỡng từ các thành phần tự nhiên như sô cô la đen và caramel cổ điển. Sô cô la đen là nguồn cung cấp chất chống oxy hóa dồi dào giúp bảo vệ cơ thể khỏi tác động của gốc tự do gây hại cho tế bào.

Với thiết kế hộp đựng đẹp mắt, Combo 3 Steamcake không chỉ là một món tráng miệng tuyệt vời mà còn có thể trở thành quà tặng ý nghĩa trong những dịp đặc biệt. Không gì lãng mạn hơn khi bạn cùng người thân yêu thưởng thức chiếc bánh này và hồi tưởng về ngày kỷ niệm của mình.

Vậy thì còn chần chừ gì nữa, hãy đặt ngay Combo 3 Steamcake tại cửa hàng của chúng tôi để tận hưởng hương vị tuyệt vời mà không thể tìm thấy ở bất kỳ nơi nào khác!","{'product_sizes': 'S|M|L', 'product_prices': '85000|97000|109000'}",₫,0,23,50,7,3.5,Cakes
Combo 5 Steamcake,https://breadtalkvietnam.com/combo-5-steamcake/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2025/05/Combo-5-Steamcake.png,1,Combo 5 Steamcake,BR-CA-042,"

Combo 5 Steamcake là sự lựa chọn hoàn hảo cho những người sành ăn! Hương vị ngọt ngào, thơm ngon của bánh croissant sẽ làm tan chảy ngay cả chiếc răng lạnh nhất của bạn. Lớp vỏ giòn rụm và nhân mềm mịn bên trong mang đến một hương vị trọn vẹn không thể cưỡng lại được.

Thành phần của bánh croissant rất độc đáo - bánh được làm từ các nguyên liệu cao cấp, bao gồm bơ tươi hảo hạng, bột mì cao cấp và đường cát trắng chất lượng hàng đầu. Mỗi chiếc bánh croissant được nướng trong lò đốt củi để mang đến hương vị đậm đà khó cưỡng.

Với Combo 5 Steamcake của chúng tôi, bạn sẽ không chỉ có một bữa sáng ngon miệng mà còn cảm nhận trọn vẹn niềm vui khi thưởng thức!","{'product_sizes': 'S|M|L', 'product_prices': '139000|151000|163000'}",₫,0,125,50,74,3.7,Cakes
Crater Cheese Honey,https://breadtalkvietnam.com/crater-cheese-honey/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2023/06/dsc02694_optimized.png|https://breadtalkvietnam.com/wp-content/uploads/2023/06/dsc02698_optimized.png,1,dsc02694|dsc02698,BR-CA-043," Crater Cheese Honey là sự kết hợp hoàn hảo giữa hương vị mật ong và phô mai kem mềm mịn, mang đến cho bạn một trải nghiệm khó quên khi thưởng thức. Sản phẩm được làm từ công thức truyền thống với nguyên liệu chất lượng cao, đảm bảo an toàn vệ sinh thực phẩm.


- Tên sản phẩm: Crater Cheese Honey
- Danh mục: Cakes","{'product_sizes': 'S|M|L', 'product_prices': '55000|67000|79000'}",₫,0,320,50,35,3.8,Cakes
Crater Cheese Pandan Cake,https://breadtalkvietnam.com/crater-cheese-pandan-cake/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2025/05/Crater-Cheese-Pandan-Cake.png,1,Crater Cheese Pandan Cake,BR-CA-044,"

Crater Cheese Pandan Cake là loại bánh kem có hương vị Pandan độc đáo. Bánh được làm từ các nguyên liệu chất lượng cao, bao gồm phô mai Pandan thuần chay, siro đường nâu và bột hạnh nhân.

Những chiếc bánh có lớp vỏ giòn tan với kết cấu xốp nhẹ khi chạm vào, tạo nên một cảm giác vô cùng tinh tế ngay trong miệng bạn. Bên ngoài của bánh được trang trí bằng hạt Pandan và vụn dừa mang đến hương vị tươi mát nhưng đầy tinh tế cho từng miếng cắn.

Crater Cheese Pandan Cake là lựa chọn hoàn hảo để thưởng thức giữa các bữa ăn hoặc như một món tráng miệng sau khi dùng trà chiều. Hương vị béo ngậy của bánh chắc chắn sẽ đánh thức mọi giác quan trong bạn, khiến bạn không thể cưỡng lại sức hấp dẫn tuyệt vời này.

Bánh được thiết kế nhỏ gọn và tiện lợi cho việc mang theo bên mình để thưởng thức bất cứ lúc nào hoặc như một món ăn nhẹ giữa các buổi học hoặc cuộc họp.","{'product_sizes': 'S|M|L', 'product_prices': '55000|67000|79000'}",₫,0,50,50,78,3.8,Cakes
Dark Indulgence Pound Cake,https://breadtalkvietnam.com/dark-indulgence-pound-cake/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2025/05/Pound-Cake-Dark-Indulgence.png,1,Pound Cake Dark Indulgence,BR-CA-045,"

Dark Indulgence Pound Cake - một loại bánh ngon và tinh tế được làm từ các thành phần chất lượng cao. Bánh có hương vị đậm đà với sự kết hợp của kem tươi, sô cô la đen hảo hạng cùng hạt phỉ giòn tan.

Sản phẩm này không chỉ là món tráng miệng hoàn hảo mà còn rất phù hợp cho những dịp đặc biệt như sinh nhật hay kỷ niệm ngày cưới. Với lớp vỏ bánh vàng ươm bắt mắt và thiết kế hoa văn tinh tế trên bề mặt mang lại vẻ đẹp sang trọng, chắc chắn sẽ làm hài lòng cả những người sành ăn khó tính nhất.

Thành phần của Dark Indulgence Pound Cake gồm kem tươi từ những nguồn gốc địa phương chất lượng cao, sô cô la đen hảo hạng được chế biến theo công thức đặc biệt để tạo ra hương vị hòa quyện tuyệt vời. Hạt phỉ tự nhiên cũng góp phần làm tăng thêm sự phong phú và hấp dẫn cho sản phẩm.

Bánh có độ mềm mịn hoàn hảo với lớp vỏ mỏng nhẹ nhưng không hề ngán ngấy hay khô cứng, mang lại trải nghiệm thú vị khi thưởng thức. Dark Indulgence Pound Cake là món quà ý nghĩa để dành tặng những người thân yêu vào dịp đặc biệt và cũng rất phù hợp cho các buổi tiệc sang trọng.

Hãy đến với chúng tôi ngay hôm nay để sở hữu bánh Dark Indulgence Pound Cake thơm ngon, chất lượng cao này. Chúng tôi cam kết mang lại sự hài lòng tuyệt đối cho khách hàng của mình từ khâu lựa chọn nguyên liệu đến khi thưởng thức sản phẩm cuối cùng!","{'product_sizes': 'S|M|L', 'product_prices': '139000|151000|163000'}",₫,0,484,50,66,3,Cakes
Japan Light Cheese,https://breadtalkvietnam.com/janpan-light-cheese/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2023/06/dsc02649_optimized.png|https://breadtalkvietnam.com/wp-content/uploads/2023/06/dsc02654_optimized.png,1,dsc02649|dsc02654,BR-CA-046,"
Japan Light Cheese là loại bánh ngọt được làm từ phô mai kem và bơ, có hương vị thơm ngon. Khi mở hộp bánh, bạn sẽ bị cuốn hút bởi hương thơm ngọt ngào của phô mai kem tươi hòa quyện với vị bơ thơm lừng. Cắn một miếng bánh, bạn lập tức cảm nhận được sự mềm mại tan chảy trong miệng.

Thành phần chính tạo nên Japan Light Cheese là phô mai kem và bơ tự nhiên không qua xử lý hóa học độc hại hay chất bảo quản nhân tạo nào khác. Phô mai kem có thành phần chính từ sữa tươi nguyên chất đã qua quy trình tiệt trùng kỹ lưỡng để loại bỏ tạp chất, mang lại hương vị thuần khiết cho bánh.

Ngoài ra, bơ được sử dụng trong Japan Light Cheese là loại bơ tự nhiên không qua xử lý hóa học hay chất bảo quản nhân tạo nào khác. Bơ này có màu sắc nhạt và hương thơm nhẹ nhàng giống như kem tươi đánh bông tan chảy trên đầu lưỡi của bạn khi đưa vào miệng cắn một miếng.

Sự kết hợp giữa phô mai kem mịn màng, bơ tự nhiên mềm mại cùng với đường bột tinh tế đã mang lại cho Japan Light Cheese sự cân bằng hoàn hảo về cấu trúc và độ xốp. Chỉ cần thưởng thức một miếng bánh, bạn sẽ cảm nhận được hương vị thơm ngon tuyệt vời của nó lan tỏa khắp khoang miệng.

Japan Light Cheese không chỉ là món ăn vặt thông thường mà còn có thể sử dụng làm lớp phủ cho các loại bánh khác như cupcake hay bánh quy để tăng thêm độ ngon và hấp dẫn. Với thiết kế hộp đựng tinh tế, bạn hoàn toàn có thể mang Japan Light Cheese đi bất cứ đâu trong ngày.

Với Japan Light Cheese, bạn không chỉ thưởng thức được hương vị thơm ngon của món bánh ngọt mà còn cảm nhận sự tươi mới từ thiên nhiên nguyên chất tự nhiên vốn đã tạo nên sự độc đáo và khác biệt cho sản phẩm này.","{'product_sizes': 'S|M|L', 'product_prices': '138000|150000|162000'}",₫,49,33,50,132,3.2,Cakes
Orange Pound Cake,https://breadtalkvietnam.com/orange-pound-cake/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2025/05/Pound-Cake-Orange.png,1,Pound Cake Orange,BR-CA-047,"

Bánh bơ cam:

1. Hương liệu:

Hương liệu bánh bơ cam là sự kết hợp hoàn hảo giữa hương cam quýt tươi mát và các thành phần tự nhiên, tạo nên trải nghiệm hương vị không thể chối từ.

2. Nguyên liệu:

- Bột mỳ đa dụng (85%)
- Nước ấm (60%)
- Đường cát trắng (70%)
- Bơ lạt (50%), đã tách muối
- Trứng gà công nghiệp (40%)
- Muối (1/2 muỗng cà phê)

3. Chuẩn bị nguyên liệu:

- Đánh bơ với đường đến khi bông mềm.
- Thêm trứng vào hỗn hợp, trộn đều nhẹ nhàng cho đến khi bột hòa quyện hoàn toàn và mịn màng.
- Trộn với hỗn hợp bột và muối để đạt được độ sệt mong muốn.

4. Đổ khuôn:

- Lót giấy nến hoặc phết một lớp dầu ăn mỏng lên khay nướng bánh.
- Múc một lượng bột vừa đủ vào cốc đựng, dàn đều ra thành hình tròn dẹt trên khay đã chuẩn bị sẵn.

5. Nướng bánh:

- Làm nóng lò ở nhiệt độ 180°C (350°F) trong 10-15 phút trước khi cho khuôn bánh vào để đảm bảo quá trình nướng đạt hiệu quả tốt nhất.
- Đặt khuôn bánh lên giá giữa của lò, đặt khay đựng bánh vào bên dưới và nướng trong 30-35 phút hoặc đến khi dùng tăm chọc vào giữa bánh thấy sạch là đã chín. Chú ý kiểm tra nhiệt độ thường xuyên bằng cách cắm que thử vào giữa bánh để tránh bị cháy xém mặt trên do quá nóng.

6. Trang trí:

- Sau khi lấy khuôn ra khỏi lò, để nguội trong vài phút trước khi thưởng thức hoặc trang trí theo sở thích cá nhân (như thêm kem tươi đánh bông hay vụn sô cô la).

7. Bảo quản và sử dụng:

- Bánh bơ cam có thể bảo quản ở nhiệt độ phòng tối đa 3 ngày.
- Để tăng thời gian lưu trữ, bạn cũng có thể đông lạnh bánh trong hộp kín hoặc túi ziplock để giữ được hương vị tươi ngon nhất.","{'product_sizes': 'S|M|L', 'product_prices': '139000|151000|163000'}",₫,0,68,50,23,3.7,Cakes
Original Cheese Steamcake,https://breadtalkvietnam.com/original-cheese-steamcake/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2025/05/SC-Cheese.png,1,SC Cheese,BR-CA-048,"

Tên sản phẩm: Bánh phô mai cổ điển

Danh mục: Bánh ngọt","{'product_sizes': 'S|M|L', 'product_prices': '30000|42000|54000'}",₫,20,11,50,11,4.8,Cakes
PANDAN JAPAN LIGHT CHEESE,https://breadtalkvietnam.com/pandan-japan-light-cheese/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2024/04/Pandan-Japan-Light-Cheese_129k.png,1,Pandan Japan Light Cheese_129k,BR-CA-049,"

Pandan Japan Light Chesse là một hương liệu độc đáo mang đến cho các món bánh ngọt của bạn sự bùng nổ hương vị, với lớp vỏ dai và nhân kem phô mai sánh mịn. Được làm từ những nguyên liệu chất lượng cao nhất như bột mì thượng hạng, sữa tươi tự nhiên và hương liệu thơm ngon, Pandan Japan Light Chesse là lựa chọn hoàn hảo để mang đến cho các món bánh ngọt của bạn sự bùng nổ vị giác.

Thành phần:
- Bột mì thượng hạng: được chọn lọc cẩn thận từ những hạt lúa mì chất lượng cao nhất. Bột này sẽ giúp tạo nên kết cấu dai và độ giòn tuyệt vời khi nướng bánh.

- Sữa tươi tự nhiên: nguồn sữa tinh khiết, an toàn cho sức khỏe của bạn. Hàm lượng lactose thấp hơn so với các loại sữa khác, vì vậy Pandan Japan Light Chesse rất phù hợp với những người không dung nạp lactose hoặc dị ứng đường sữa.

- Hương liệu: Pandan Japan Light Chesse được bổ sung hương liệu tự nhiên từ những nguyên liệu thơm ngon như bột hoa hồng và bột hạt dẻ. Sự kết hợp này mang đến cho sản phẩm một mùi hương ngọt ngào, thanh mát nhưng vẫn vô cùng tinh tế và gợi cảm.

Hướng dẫn sử dụng:
1. Làm nóng lò nướng ở nhiệt độ 180 độ C (350 độ F).
2. Rây đều bột mì vào âu lớn, sau đó thêm vào các nguyên liệu khô khác như đường, dầu ăn và muối theo tỷ lệ thích hợp với công thức bạn đã chọn.
3. Đánh tan trứng gà trong một bát nhỏ riêng biệt để làm nhân bánh.
4. Thêm kem tươi hoặc bơ chảy vào hỗn hợp bột cho đến khi đạt được độ mịn mong muốn.
5. Đổ hỗn hợp này lên trên lớp vỏ, sau đó rắc bột mì lên bề mặt.
6. Nướng bánh trong lò đã được làm nóng trước ở 180 độ C (350 độ F) từ 15 đến 20 phút tùy theo kích thước của khuôn hoặc công thức bạn chọn để nướng bánh.
7. Lấy bánh ra khỏi lò và để nguội một chút trước khi thưởng thức.

Pandan Japan Light Chesse là lựa chọn hoàn hảo cho những người yêu thích hương vị tinh tế, nhẹ nhàng trong các món bánh ngọt mà vẫn muốn đảm bảo sức khỏe và chất lượng sản phẩm cao nhất. Hãy thử ngay Pandan Japan Light Chesse với công thức độc đáo của chúng tôi để khám phá sự khác biệt!","{'product_sizes': 'S|M|L', 'product_prices': '138000|150000|162000'}",₫,0,495,50,21,3.9,Cakes
Pandan Steamcake,https://breadtalkvietnam.com/pandan-steamcake/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2025/05/SC-Pandan.png,1,SC Pandan,BR-CA-050,"

Hương liệu chính của Pandan Steamcake là pandan powder, được làm từ hạt pandan và dầu dừa. Hạt pandan có mùi hương đặc trưng như hoa quả nhiệt đới tự nhiên kết hợp cùng hương vani tạo nên hỗn hợp ngọt ngào và thơm phức.

Về thành phần, Pandan Steamcake chứa các nguyên liệu tự nhiên an toàn cho sức khỏe con người như: dầu dừa hữu cơ, bột gạo, đường trắng, bơ đậu phộng và siro phong. Đặc biệt hơn là không sử dụng chất bảo quản hay màu nhân tạo nào khác ngoài màu thực phẩm tự nhiên.

Pandan Steamcake có kết cấu mềm mịn với lớp vỏ ngoài giòn tan nhờ công thức đặc biệt của chúng tôi cùng công nghệ phun áp lực cao, mang lại độ giòn hoàn hảo mà vẫn giữ được hương vị thơm ngon và ngọt ngào.","{'product_sizes': 'S|M|L', 'product_prices': '30000|42000|54000'}",₫,40,171,50,62,4.3,Cakes
Pandan Swissroll,https://breadtalkvietnam.com/pandan-swissroll/,breadtalk,https://breadtalkvietnam.com/wp-content/uploads/2025/05/SR-Pandan.png,1,SR Pandan,BR-CA-051,"

Pandan Swissroll là một loại kẹo que đặc biệt được làm từ những viên bánh pandan giòn tan, tan chảy trong miệng. Những chiếc kẹo được đóng gói trong hộp thiếc tinh tế và bắt mắt.

Thành phần:

- Những viên bánh pandan ngọt ngào và thơm ngon này đến từ vùng đất Địa Trung Hải xinh đẹp - vùng đất được biết đến với việc trồng những cây pandan màu cam độc đáo cho sản phẩm kẹo que của họ. Bánh pandan mang lại hương vị ngọt ngào, đậm đà cùng kết cấu giòn tan làm tăng thêm sự thú vị khi thưởng thức.

- Những viên bánh này không chứa gluten và thuần chay!

- Pandan Swissroll cũng được chế biến từ các thành phần hữu cơ tinh khiết nhất để đảm bảo chất lượng sản phẩm tốt nhất. Công thức bao gồm dầu ô liu, mật ong và chiết xuất vani hoàn toàn tự nhiên.

- Sản phẩm không có màu nhân tạo hay hương vị tổng hợp!

Mùi vị:

- Pandan Swissroll mang đến sự bùng nổ của hương vị thơm ngon từ những viên bánh pandan giòn tan. Khi ăn kẹo, bạn sẽ cảm nhận được kết cấu dai nhẹ và hương thơm ngọt ngào lan tỏa trong miệng.

- Hương vị của bánh pandan được giữ nguyên khi tan chảy để tạo ra lớp vỏ kẹo mỏng manh nhưng chắc chắn trên đầu lưỡi. Sự kết hợp độc đáo giữa vị ngọt từ bánh pandan với chút béo ngậy từ dầu ô liu cùng độ giòn tan làm cho sản phẩm trở nên hấp dẫn.

- Những viên bánh pandan có hương vị thơm ngon, hấp dẫn và phù hợp để thưởng thức trong bất kỳ dịp nào như sinh nhật, tiệc tùng hay chỉ đơn giản là một bữa ăn nhẹ lành mạnh.","{'product_sizes': 'S|M|L', 'product_prices': '30000|42000|54000'}",₫,0,234,50,35,1.8,Cakes
